month;mort_pad_att;UF;capital;regiao
2003 Jul;1,8116;AM;Manaus;Norte
2003 Aug;1,5459;AM;Manaus;Norte
2003 Sep;1,8664;AM;Manaus;Norte
2003 Oct;1,3851;AM;Manaus;Norte
2003 Nov;1,6384;AM;Manaus;Norte
2003 Dec;1,8771;AM;Manaus;Norte
2004 Jan;0,9888;AM;Manaus;Norte
2004 Feb;2,0962;AM;Manaus;Norte
2004 Mar;2,2873;AM;Manaus;Norte
2004 Apr;1,3096;AM;Manaus;Norte
2004 May;1,1663;AM;Manaus;Norte
2004 Jun;1,0486;AM;Manaus;Norte
2004 Jul;2,6346;AM;Manaus;Norte
2004 Aug;1,4023;AM;Manaus;Norte
2004 Sep;1,9083;AM;Manaus;Norte
2004 Oct;1,2831;AM;Manaus;Norte
2004 Nov;1,815;AM;Manaus;Norte
2004 Dec;1,1981;AM;Manaus;Norte
2005 Jan;1,8425;AM;Manaus;Norte
2005 Feb;1,5051;AM;Manaus;Norte
2005 Mar;0,9788;AM;Manaus;Norte
2005 Apr;1,7965;AM;Manaus;Norte
2005 May;1,799;AM;Manaus;Norte
2005 Jun;1,655;AM;Manaus;Norte
2005 Jul;1,6028;AM;Manaus;Norte
2005 Aug;1,6329;AM;Manaus;Norte
2005 Sep;1,3183;AM;Manaus;Norte
2005 Oct;2,0582;AM;Manaus;Norte
2005 Nov;1,8241;AM;Manaus;Norte
2005 Dec;1,5991;AM;Manaus;Norte
2006 Jan;1,1241;AM;Manaus;Norte
2006 Feb;1,2319;AM;Manaus;Norte
2006 Mar;1,5281;AM;Manaus;Norte
2006 Apr;1,426;AM;Manaus;Norte
2006 May;1,0151;AM;Manaus;Norte
2006 Jun;1,5497;AM;Manaus;Norte
2006 Jul;2,1512;AM;Manaus;Norte
2006 Aug;2,0182;AM;Manaus;Norte
2006 Sep;2,8989;AM;Manaus;Norte
2006 Oct;2,0888;AM;Manaus;Norte
2006 Nov;2,3003;AM;Manaus;Norte
2006 Dec;2,3726;AM;Manaus;Norte
2007 Jan;0,8872;AM;Manaus;Norte
2007 Feb;2,2876;AM;Manaus;Norte
2007 Mar;1,3791;AM;Manaus;Norte
2007 Apr;1,3654;AM;Manaus;Norte
2007 May;1,6082;AM;Manaus;Norte
2007 Jun;1,6263;AM;Manaus;Norte
2007 Jul;1,7114;AM;Manaus;Norte
2007 Aug;1,7969;AM;Manaus;Norte
2007 Sep;2,0183;AM;Manaus;Norte
2007 Oct;1,2445;AM;Manaus;Norte
2007 Nov;0,48;AM;Manaus;Norte
2007 Dec;1,7394;AM;Manaus;Norte
2008 Jan;1,1437;AM;Manaus;Norte
2008 Feb;1,369;AM;Manaus;Norte
2008 Mar;1,4844;AM;Manaus;Norte
2008 Apr;1,0597;AM;Manaus;Norte
2008 May;2,0447;AM;Manaus;Norte
2008 Jun;0,6625;AM;Manaus;Norte
2008 Jul;1,324;AM;Manaus;Norte
2008 Aug;2,042;AM;Manaus;Norte
2008 Sep;1,6494;AM;Manaus;Norte
2008 Oct;1,0679;AM;Manaus;Norte
2008 Nov;1,6486;AM;Manaus;Norte
2008 Dec;1,4554;AM;Manaus;Norte
2009 Jan;0,9395;AM;Manaus;Norte
2009 Feb;1,2218;AM;Manaus;Norte
2009 Mar;1,4342;AM;Manaus;Norte
2009 Apr;0,7226;AM;Manaus;Norte
2009 May;1,6892;AM;Manaus;Norte
2009 Jun;1,1814;AM;Manaus;Norte
2009 Jul;0,9717;AM;Manaus;Norte
2009 Aug;1,4457;AM;Manaus;Norte
2009 Sep;1,429;AM;Manaus;Norte
2009 Oct;1,2242;AM;Manaus;Norte
2009 Nov;1,1276;AM;Manaus;Norte
2009 Dec;0,7962;AM;Manaus;Norte
2010 Jan;1,1021;AM;Manaus;Norte
2010 Feb;1,0678;AM;Manaus;Norte
2010 Mar;1,4401;AM;Manaus;Norte
2010 Apr;1,3742;AM;Manaus;Norte
2010 May;1,6112;AM;Manaus;Norte
2010 Jun;1,2987;AM;Manaus;Norte
2010 Jul;2,1485;AM;Manaus;Norte
2010 Aug;2,117;AM;Manaus;Norte
2010 Sep;1,8289;AM;Manaus;Norte
2010 Oct;1,8289;AM;Manaus;Norte
2010 Nov;2,1523;AM;Manaus;Norte
2010 Dec;2,6751;AM;Manaus;Norte
2011 Jan;2,3939;AM;Manaus;Norte
2011 Feb;1,1161;AM;Manaus;Norte
2011 Mar;1,8612;AM;Manaus;Norte
2011 Apr;1,4824;AM;Manaus;Norte
2011 May;1,7206;AM;Manaus;Norte
2011 Jun;1,4335;AM;Manaus;Norte
2011 Jul;2,1616;AM;Manaus;Norte
2011 Aug;1,5957;AM;Manaus;Norte
2011 Sep;1,4645;AM;Manaus;Norte
2011 Oct;2,5952;AM;Manaus;Norte
2011 Nov;1,0519;AM;Manaus;Norte
2011 Dec;2,5813;AM;Manaus;Norte
2012 Jan;1,1816;AM;Manaus;Norte
2012 Feb;2,0197;AM;Manaus;Norte
2012 Mar;1,1499;AM;Manaus;Norte
2012 Apr;1,4359;AM;Manaus;Norte
2012 May;1,5107;AM;Manaus;Norte
2012 Jun;1,1399;AM;Manaus;Norte
2012 Jul;1,4557;AM;Manaus;Norte
2012 Aug;1,5113;AM;Manaus;Norte
2012 Sep;1,2326;AM;Manaus;Norte
2012 Oct;1,6484;AM;Manaus;Norte
2012 Nov;1,6317;AM;Manaus;Norte
2012 Dec;1,1228;AM;Manaus;Norte
2013 Jan;0,9602;AM;Manaus;Norte
2013 Feb;1,0489;AM;Manaus;Norte
2013 Mar;1,3432;AM;Manaus;Norte
2013 Apr;1,3019;AM;Manaus;Norte
2013 May;1,4161;AM;Manaus;Norte
2013 Jun;0,9343;AM;Manaus;Norte
2013 Jul;1,4521;AM;Manaus;Norte
2013 Aug;2,3479;AM;Manaus;Norte
2013 Sep;1,4002;AM;Manaus;Norte
2013 Oct;1,9124;AM;Manaus;Norte
2013 Nov;1,84;AM;Manaus;Norte
2013 Dec;1,1499;AM;Manaus;Norte
2014 Jan;0,9727;AM;Manaus;Norte
2014 Feb;0,8331;AM;Manaus;Norte
2014 Mar;2,2786;AM;Manaus;Norte
2014 Apr;1,6031;AM;Manaus;Norte
2014 May;1,4684;AM;Manaus;Norte
2014 Jun;1,321;AM;Manaus;Norte
2014 Jul;1,1957;AM;Manaus;Norte
2014 Aug;1,0089;AM;Manaus;Norte
2014 Sep;1,9092;AM;Manaus;Norte
2014 Oct;1,6594;AM;Manaus;Norte
2014 Nov;1,2332;AM;Manaus;Norte
2014 Dec;0,8131;AM;Manaus;Norte
2015 Jan;0,8606;AM;Manaus;Norte
2015 Feb;1,8147;AM;Manaus;Norte
2015 Mar;1,2824;AM;Manaus;Norte
2015 Apr;1,1646;AM;Manaus;Norte
2015 May;1,0667;AM;Manaus;Norte
2015 Jun;1,0866;AM;Manaus;Norte
2015 Jul;1,2798;AM;Manaus;Norte
2015 Aug;1,5877;AM;Manaus;Norte
2015 Sep;1,0807;AM;Manaus;Norte
2015 Oct;1,7736;AM;Manaus;Norte
2015 Nov;0,9772;AM;Manaus;Norte
2015 Dec;1,3603;AM;Manaus;Norte
2016 Jan;1,3816;AM;Manaus;Norte
2016 Feb;0,9735;AM;Manaus;Norte
2016 Mar;0,8904;AM;Manaus;Norte
2016 Apr;1,0774;AM;Manaus;Norte
2016 May;0,7148;AM;Manaus;Norte
2016 Jun;1,0447;AM;Manaus;Norte
2016 Jul;1,388;AM;Manaus;Norte
2016 Aug;1,2872;AM;Manaus;Norte
2016 Sep;1,4027;AM;Manaus;Norte
2016 Oct;1,3528;AM;Manaus;Norte
2016 Nov;0,6927;AM;Manaus;Norte
2016 Dec;0,9659;AM;Manaus;Norte
2017 Jan;1,2793;AM;Manaus;Norte
2017 Feb;0,5103;AM;Manaus;Norte
2017 Mar;1,1715;AM;Manaus;Norte
2017 Apr;1,0476;AM;Manaus;Norte
2017 May;0,9964;AM;Manaus;Norte
2017 Jun;0,7143;AM;Manaus;Norte
2017 Jul;0,8893;AM;Manaus;Norte
2017 Aug;0,9698;AM;Manaus;Norte
2017 Sep;1,0921;AM;Manaus;Norte
2017 Oct;1,3054;AM;Manaus;Norte
2017 Nov;1,014;AM;Manaus;Norte
2017 Dec;1,181;AM;Manaus;Norte
2018 Jan;1,2141;AM;Manaus;Norte
2018 Feb;1,1227;AM;Manaus;Norte
2018 Mar;0,6982;AM;Manaus;Norte
2018 Apr;1,004;AM;Manaus;Norte
2018 May;0,958;AM;Manaus;Norte
2018 Jun;1,0579;AM;Manaus;Norte
2018 Jul;1,0122;AM;Manaus;Norte
2018 Aug;1,3876;AM;Manaus;Norte
2018 Sep;0,964;AM;Manaus;Norte
2018 Oct;0,8664;AM;Manaus;Norte
2018 Nov;1,0304;AM;Manaus;Norte
2018 Dec;1,3261;AM;Manaus;Norte
2019 Jan;1,0564;AM;Manaus;Norte
2019 Feb;0,6955;AM;Manaus;Norte
2019 Mar;0,9783;AM;Manaus;Norte
2019 Apr;0,992;AM;Manaus;Norte
2019 May;0,7303;AM;Manaus;Norte
2019 Jun;1,4492;AM;Manaus;Norte
2019 Jul;0,8285;AM;Manaus;Norte
2019 Aug;0,938;AM;Manaus;Norte
2019 Sep;1,1812;AM;Manaus;Norte
2019 Oct;1,0842;AM;Manaus;Norte
2019 Nov;0,9284;AM;Manaus;Norte
2019 Dec;1,2445;AM;Manaus;Norte
2020 Jan;0,7932;AM;Manaus;Norte
2020 Feb;0,8816;AM;Manaus;Norte
2020 Mar;0,831;AM;Manaus;Norte
2020 Apr;0,5246;AM;Manaus;Norte
2020 May;1,0966;AM;Manaus;Norte
2020 Jun;0,9365;AM;Manaus;Norte
2020 Jul;0,886;AM;Manaus;Norte
2020 Aug;0,9402;AM;Manaus;Norte
2020 Sep;1,7711;AM;Manaus;Norte
2020 Oct;1,0345;AM;Manaus;Norte
2020 Nov;1,0707;AM;Manaus;Norte
2020 Dec;1,0928;AM;Manaus;Norte
2000 Jan;3,5831;RR;Boa Vista;Norte
2000 Feb;5,2682;RR;Boa Vista;Norte
2000 Mar;5,0265;RR;Boa Vista;Norte
2000 Apr;2,5958;RR;Boa Vista;Norte
2000 May;2,729;RR;Boa Vista;Norte
2000 Jun;5,29;RR;Boa Vista;Norte
2000 Jul;6,5934;RR;Boa Vista;Norte
2000 Aug;4,0616;RR;Boa Vista;Norte
2000 Sep;5,4075;RR;Boa Vista;Norte
2000 Oct;2,3798;RR;Boa Vista;Norte
2000 Nov;2,8973;RR;Boa Vista;Norte
2000 Dec;5,0999;RR;Boa Vista;Norte
2001 Jan;6,2656;RR;Boa Vista;Norte
2001 Feb;4,2791;RR;Boa Vista;Norte
2001 Mar;5,337;RR;Boa Vista;Norte
2001 Apr;3,9925;RR;Boa Vista;Norte
2001 May;4,2152;RR;Boa Vista;Norte
2001 Jun;4,3967;RR;Boa Vista;Norte
2001 Jul;2,5304;RR;Boa Vista;Norte
2001 Aug;4,8919;RR;Boa Vista;Norte
2001 Sep;6,4048;RR;Boa Vista;Norte
2001 Oct;4,3995;RR;Boa Vista;Norte
2001 Nov;2,6839;RR;Boa Vista;Norte
2001 Dec;3,1151;RR;Boa Vista;Norte
2002 Jan;4,9746;RR;Boa Vista;Norte
2002 Feb;4,5425;RR;Boa Vista;Norte
2002 Mar;5,1258;RR;Boa Vista;Norte
2002 Apr;4,8648;RR;Boa Vista;Norte
2002 May;2,4476;RR;Boa Vista;Norte
2002 Jun;7,2444;RR;Boa Vista;Norte
2002 Jul;3,3476;RR;Boa Vista;Norte
2002 Aug;5,4145;RR;Boa Vista;Norte
2002 Sep;5,579;RR;Boa Vista;Norte
2002 Oct;6,6864;RR;Boa Vista;Norte
2002 Nov;5,8076;RR;Boa Vista;Norte
2002 Dec;2,3868;RR;Boa Vista;Norte
2003 Jan;5,4839;RR;Boa Vista;Norte
2003 Feb;0,6264;RR;Boa Vista;Norte
2003 Mar;3,279;RR;Boa Vista;Norte
2003 Apr;2,7587;RR;Boa Vista;Norte
2003 May;6,5818;RR;Boa Vista;Norte
2003 Jun;0,9719;RR;Boa Vista;Norte
2003 Jul;2,8719;RR;Boa Vista;Norte
2003 Aug;3,2035;RR;Boa Vista;Norte
2003 Sep;0;RR;Boa Vista;Norte
2003 Oct;2,9892;RR;Boa Vista;Norte
2003 Nov;7,0536;RR;Boa Vista;Norte
2003 Dec;0,9239;RR;Boa Vista;Norte
2004 Jan;2,225;RR;Boa Vista;Norte
2004 Feb;6,5868;RR;Boa Vista;Norte
2004 Mar;2,9984;RR;Boa Vista;Norte
2004 Apr;1,4083;RR;Boa Vista;Norte
2004 May;0;RR;Boa Vista;Norte
2004 Jun;4,0831;RR;Boa Vista;Norte
2004 Jul;1,1021;RR;Boa Vista;Norte
2004 Aug;0,7014;RR;Boa Vista;Norte
2004 Sep;4,2302;RR;Boa Vista;Norte
2004 Oct;3,01;RR;Boa Vista;Norte
2004 Nov;2,2644;RR;Boa Vista;Norte
2004 Dec;3,312;RR;Boa Vista;Norte
2005 Jan;0,9782;RR;Boa Vista;Norte
2005 Feb;0,8972;RR;Boa Vista;Norte
2005 Mar;1,6789;RR;Boa Vista;Norte
2005 Apr;3,1376;RR;Boa Vista;Norte
2005 May;3,1309;RR;Boa Vista;Norte
2005 Jun;3,1495;RR;Boa Vista;Norte
2005 Jul;5,2342;RR;Boa Vista;Norte
2005 Aug;2,7903;RR;Boa Vista;Norte
2005 Sep;3,0589;RR;Boa Vista;Norte
2005 Oct;3,1582;RR;Boa Vista;Norte
2005 Nov;2,9531;RR;Boa Vista;Norte
2005 Dec;5,9342;RR;Boa Vista;Norte
2006 Jan;1,436;RR;Boa Vista;Norte
2006 Feb;1,8724;RR;Boa Vista;Norte
2006 Mar;2,3489;RR;Boa Vista;Norte
2006 Apr;0,9635;RR;Boa Vista;Norte
2006 May;4,5581;RR;Boa Vista;Norte
2006 Jun;2,4327;RR;Boa Vista;Norte
2006 Jul;3,3059;RR;Boa Vista;Norte
2006 Aug;3,2908;RR;Boa Vista;Norte
2006 Sep;2,6274;RR;Boa Vista;Norte
2006 Oct;3,804;RR;Boa Vista;Norte
2006 Nov;2,5195;RR;Boa Vista;Norte
2006 Dec;7,4523;RR;Boa Vista;Norte
2007 Jan;2,3377;RR;Boa Vista;Norte
2007 Feb;1,73;RR;Boa Vista;Norte
2007 Mar;3,5323;RR;Boa Vista;Norte
2007 Apr;5,5366;RR;Boa Vista;Norte
2007 May;4,5192;RR;Boa Vista;Norte
2007 Jun;4,0243;RR;Boa Vista;Norte
2007 Jul;7,2741;RR;Boa Vista;Norte
2007 Aug;2,9646;RR;Boa Vista;Norte
2007 Sep;1,8597;RR;Boa Vista;Norte
2007 Oct;2,5536;RR;Boa Vista;Norte
2007 Nov;3,8141;RR;Boa Vista;Norte
2007 Dec;8,3252;RR;Boa Vista;Norte
2008 Jan;4,5648;RR;Boa Vista;Norte
2008 Feb;3,1223;RR;Boa Vista;Norte
2008 Mar;4,6869;RR;Boa Vista;Norte
2008 Apr;1,9207;RR;Boa Vista;Norte
2008 May;2,3402;RR;Boa Vista;Norte
2008 Jun;1,3152;RR;Boa Vista;Norte
2008 Jul;1,6591;RR;Boa Vista;Norte
2008 Aug;4,6189;RR;Boa Vista;Norte
2008 Sep;3,3134;RR;Boa Vista;Norte
2008 Oct;1,3969;RR;Boa Vista;Norte
2008 Nov;4,5707;RR;Boa Vista;Norte
2008 Dec;3,7733;RR;Boa Vista;Norte
2009 Jan;4,7372;RR;Boa Vista;Norte
2009 Feb;1,3297;RR;Boa Vista;Norte
2009 Mar;2,2009;RR;Boa Vista;Norte
2009 Apr;2,6316;RR;Boa Vista;Norte
2009 May;6,7695;RR;Boa Vista;Norte
2009 Jun;4,782;RR;Boa Vista;Norte
2009 Jul;2,2054;RR;Boa Vista;Norte
2009 Aug;2,2432;RR;Boa Vista;Norte
2009 Sep;0,2825;RR;Boa Vista;Norte
2009 Oct;4,2566;RR;Boa Vista;Norte
2009 Nov;2,1904;RR;Boa Vista;Norte
2009 Dec;3,8246;RR;Boa Vista;Norte
2010 Jan;3,3411;RR;Boa Vista;Norte
2010 Feb;3,7997;RR;Boa Vista;Norte
2010 Mar;5,0049;RR;Boa Vista;Norte
2010 Apr;1,7349;RR;Boa Vista;Norte
2010 May;2,8086;RR;Boa Vista;Norte
2010 Jun;6,3982;RR;Boa Vista;Norte
2010 Jul;1,395;RR;Boa Vista;Norte
2010 Aug;1,4699;RR;Boa Vista;Norte
2010 Sep;3,6921;RR;Boa Vista;Norte
2010 Oct;5,2516;RR;Boa Vista;Norte
2010 Nov;4,5055;RR;Boa Vista;Norte
2010 Dec;3,6875;RR;Boa Vista;Norte
2011 Jan;3,681;RR;Boa Vista;Norte
2011 Feb;3,8589;RR;Boa Vista;Norte
2011 Mar;4,4475;RR;Boa Vista;Norte
2011 Apr;2,4091;RR;Boa Vista;Norte
2011 May;2,1013;RR;Boa Vista;Norte
2011 Jun;2,1684;RR;Boa Vista;Norte
2011 Jul;1,5344;RR;Boa Vista;Norte
2011 Aug;5,9572;RR;Boa Vista;Norte
2011 Sep;4,5385;RR;Boa Vista;Norte
2011 Oct;1,7887;RR;Boa Vista;Norte
2011 Nov;3,0158;RR;Boa Vista;Norte
2011 Dec;2,2485;RR;Boa Vista;Norte
2012 Jan;4,594;RR;Boa Vista;Norte
2012 Feb;4,2946;RR;Boa Vista;Norte
2012 Mar;3,5814;RR;Boa Vista;Norte
2012 Apr;2,465;RR;Boa Vista;Norte
2012 May;2,1041;RR;Boa Vista;Norte
2012 Jun;3,6796;RR;Boa Vista;Norte
2012 Jul;1,3435;RR;Boa Vista;Norte
2012 Aug;2,345;RR;Boa Vista;Norte
2012 Sep;3,2971;RR;Boa Vista;Norte
2012 Oct;3,9595;RR;Boa Vista;Norte
2012 Nov;2,9617;RR;Boa Vista;Norte
2012 Dec;2,7004;RR;Boa Vista;Norte
2013 Jan;2,4141;RR;Boa Vista;Norte
2013 Feb;4,2799;RR;Boa Vista;Norte
2013 Mar;2,8373;RR;Boa Vista;Norte
2013 Apr;3,3712;RR;Boa Vista;Norte
2013 May;7,9625;RR;Boa Vista;Norte
2013 Jun;2,2123;RR;Boa Vista;Norte
2013 Jul;2,5189;RR;Boa Vista;Norte
2013 Aug;0,8339;RR;Boa Vista;Norte
2013 Sep;1,4142;RR;Boa Vista;Norte
2013 Oct;2,3477;RR;Boa Vista;Norte
2013 Nov;3,0266;RR;Boa Vista;Norte
2013 Dec;3,7392;RR;Boa Vista;Norte
2014 Jan;6,2113;RR;Boa Vista;Norte
2014 Feb;2,6213;RR;Boa Vista;Norte
2014 Mar;5,1843;RR;Boa Vista;Norte
2014 Apr;3,7601;RR;Boa Vista;Norte
2014 May;3,6086;RR;Boa Vista;Norte
2014 Jun;3,7422;RR;Boa Vista;Norte
2014 Jul;1,6961;RR;Boa Vista;Norte
2014 Aug;3,9452;RR;Boa Vista;Norte
2014 Sep;2,1224;RR;Boa Vista;Norte
2014 Oct;3,1488;RR;Boa Vista;Norte
2014 Nov;2,0115;RR;Boa Vista;Norte
2014 Dec;1,1272;RR;Boa Vista;Norte
2015 Jan;4,4298;RR;Boa Vista;Norte
2015 Feb;1,7638;RR;Boa Vista;Norte
2015 Mar;3,9714;RR;Boa Vista;Norte
2015 Apr;1,6708;RR;Boa Vista;Norte
2015 May;3,9446;RR;Boa Vista;Norte
2015 Jun;1,6703;RR;Boa Vista;Norte
2015 Jul;2,5865;RR;Boa Vista;Norte
2015 Aug;2,3817;RR;Boa Vista;Norte
2015 Sep;0;RR;Boa Vista;Norte
2015 Oct;6,0579;RR;Boa Vista;Norte
2015 Nov;3,1907;RR;Boa Vista;Norte
2015 Dec;5,0544;RR;Boa Vista;Norte
2016 Jan;1,1758;RR;Boa Vista;Norte
2016 Feb;2,4285;RR;Boa Vista;Norte
2016 Mar;5,5002;RR;Boa Vista;Norte
2016 Apr;1,4348;RR;Boa Vista;Norte
2016 May;0,3526;RR;Boa Vista;Norte
2016 Jun;2,536;RR;Boa Vista;Norte
2016 Jul;1,3196;RR;Boa Vista;Norte
2016 Aug;4,0032;RR;Boa Vista;Norte
2016 Sep;2,1029;RR;Boa Vista;Norte
2016 Oct;2,1088;RR;Boa Vista;Norte
2016 Nov;1,8461;RR;Boa Vista;Norte
2016 Dec;1,0211;RR;Boa Vista;Norte
2017 Jan;2,553;RR;Boa Vista;Norte
2017 Feb;0,7818;RR;Boa Vista;Norte
2017 Mar;1,8241;RR;Boa Vista;Norte
2017 Apr;2,0483;RR;Boa Vista;Norte
2017 May;2,9031;RR;Boa Vista;Norte
2017 Jun;1,0502;RR;Boa Vista;Norte
2017 Jul;3,6251;RR;Boa Vista;Norte
2017 Aug;2,5741;RR;Boa Vista;Norte
2017 Sep;2,6627;RR;Boa Vista;Norte
2017 Oct;1,9768;RR;Boa Vista;Norte
2017 Nov;5,0265;RR;Boa Vista;Norte
2017 Dec;2,6145;RR;Boa Vista;Norte
2018 Jan;1,7922;RR;Boa Vista;Norte
2018 Feb;2,6264;RR;Boa Vista;Norte
2018 Mar;2,6;RR;Boa Vista;Norte
2018 Apr;1,0059;RR;Boa Vista;Norte
2018 May;1,908;RR;Boa Vista;Norte
2018 Jun;1,5363;RR;Boa Vista;Norte
2018 Jul;0;RR;Boa Vista;Norte
2018 Aug;2,0449;RR;Boa Vista;Norte
2018 Sep;0,491;RR;Boa Vista;Norte
2018 Oct;2,6953;RR;Boa Vista;Norte
2018 Nov;1,2713;RR;Boa Vista;Norte
2018 Dec;0,8028;RR;Boa Vista;Norte
2019 Jan;2,3028;RR;Boa Vista;Norte
2019 Feb;0,6516;RR;Boa Vista;Norte
2019 Mar;2,754;RR;Boa Vista;Norte
2019 Apr;1,4852;RR;Boa Vista;Norte
2019 May;0,9348;RR;Boa Vista;Norte
2019 Jun;2,1732;RR;Boa Vista;Norte
2019 Jul;1,3601;RR;Boa Vista;Norte
2019 Aug;1,8046;RR;Boa Vista;Norte
2019 Sep;1,4572;RR;Boa Vista;Norte
2019 Oct;2,7362;RR;Boa Vista;Norte
2019 Nov;1,8976;RR;Boa Vista;Norte
2019 Dec;1,8075;RR;Boa Vista;Norte
2020 Jan;3,4192;RR;Boa Vista;Norte
2020 Feb;2,2858;RR;Boa Vista;Norte
2020 Mar;0,7307;RR;Boa Vista;Norte
2020 Apr;1,4026;RR;Boa Vista;Norte
2020 May;2,7814;RR;Boa Vista;Norte
2020 Jun;2,2488;RR;Boa Vista;Norte
2020 Jul;1,5576;RR;Boa Vista;Norte
2020 Aug;2,2766;RR;Boa Vista;Norte
2020 Sep;1,7377;RR;Boa Vista;Norte
2020 Oct;0,4056;RR;Boa Vista;Norte
2020 Nov;1,044;RR;Boa Vista;Norte
2020 Dec;1,9675;RR;Boa Vista;Norte
2000 Jan;0,8605;PA;Belém;Norte
2000 Feb;1,1894;PA;Belém;Norte
2000 Mar;1,4602;PA;Belém;Norte
2000 Apr;1,1076;PA;Belém;Norte
2000 May;1,6785;PA;Belém;Norte
2000 Jun;1,4574;PA;Belém;Norte
2000 Jul;0,774;PA;Belém;Norte
2000 Aug;1,1912;PA;Belém;Norte
2000 Sep;1,5912;PA;Belém;Norte
2000 Oct;0,8085;PA;Belém;Norte
2000 Nov;0,7475;PA;Belém;Norte
2000 Dec;0,9438;PA;Belém;Norte
2001 Jan;0,5894;PA;Belém;Norte
2001 Feb;1,221;PA;Belém;Norte
2001 Mar;1,3197;PA;Belém;Norte
2001 Apr;0,8558;PA;Belém;Norte
2001 May;1,5408;PA;Belém;Norte
2001 Jun;1,6608;PA;Belém;Norte
2001 Jul;1,426;PA;Belém;Norte
2001 Aug;1,0944;PA;Belém;Norte
2001 Sep;0,7745;PA;Belém;Norte
2001 Oct;0,7219;PA;Belém;Norte
2001 Nov;1,0006;PA;Belém;Norte
2001 Dec;1,4111;PA;Belém;Norte
2002 Jan;1,0107;PA;Belém;Norte
2002 Feb;0,5965;PA;Belém;Norte
2002 Mar;1,0585;PA;Belém;Norte
2002 Apr;1,4624;PA;Belém;Norte
2002 May;1,1143;PA;Belém;Norte
2002 Jun;1,057;PA;Belém;Norte
2002 Jul;1,2468;PA;Belém;Norte
2002 Aug;1,3194;PA;Belém;Norte
2002 Sep;1,0436;PA;Belém;Norte
2002 Oct;0,8847;PA;Belém;Norte
2002 Nov;0,7331;PA;Belém;Norte
2002 Dec;1,0817;PA;Belém;Norte
2003 Jan;1,4564;PA;Belém;Norte
2003 Feb;0,9559;PA;Belém;Norte
2003 Mar;1,7197;PA;Belém;Norte
2003 Apr;0,8981;PA;Belém;Norte
2003 May;1,4285;PA;Belém;Norte
2003 Jun;1,3287;PA;Belém;Norte
2003 Jul;1,2218;PA;Belém;Norte
2003 Aug;0,9635;PA;Belém;Norte
2003 Sep;1,0545;PA;Belém;Norte
2003 Oct;1,939;PA;Belém;Norte
2003 Nov;0,6848;PA;Belém;Norte
2003 Dec;1,6189;PA;Belém;Norte
2004 Jan;1,4478;PA;Belém;Norte
2004 Feb;0,7399;PA;Belém;Norte
2004 Mar;1,131;PA;Belém;Norte
2004 Apr;0,6261;PA;Belém;Norte
2004 May;1,1988;PA;Belém;Norte
2004 Jun;1,4242;PA;Belém;Norte
2004 Jul;0,7913;PA;Belém;Norte
2004 Aug;1,0872;PA;Belém;Norte
2004 Sep;0,9799;PA;Belém;Norte
2004 Oct;0,7079;PA;Belém;Norte
2004 Nov;0,5706;PA;Belém;Norte
2004 Dec;0,5081;PA;Belém;Norte
2005 Jan;0,9991;PA;Belém;Norte
2005 Feb;0,8727;PA;Belém;Norte
2005 Mar;1,2358;PA;Belém;Norte
2005 Apr;0,9439;PA;Belém;Norte
2005 May;0,8587;PA;Belém;Norte
2005 Jun;0,4985;PA;Belém;Norte
2005 Jul;0,9527;PA;Belém;Norte
2005 Aug;1,0064;PA;Belém;Norte
2005 Sep;1,2061;PA;Belém;Norte
2005 Oct;1,4354;PA;Belém;Norte
2005 Nov;1,2251;PA;Belém;Norte
2005 Dec;1,0598;PA;Belém;Norte
2006 Jan;1,4045;PA;Belém;Norte
2006 Feb;0,6532;PA;Belém;Norte
2006 Mar;1,1473;PA;Belém;Norte
2006 Apr;1,3123;PA;Belém;Norte
2006 May;0,6303;PA;Belém;Norte
2006 Jun;1,4201;PA;Belém;Norte
2006 Jul;1,0492;PA;Belém;Norte
2006 Aug;0,9303;PA;Belém;Norte
2006 Sep;0,5965;PA;Belém;Norte
2006 Oct;1,436;PA;Belém;Norte
2006 Nov;1,2682;PA;Belém;Norte
2006 Dec;1,3632;PA;Belém;Norte
2007 Jan;1,3177;PA;Belém;Norte
2007 Feb;0,4705;PA;Belém;Norte
2007 Mar;1,2431;PA;Belém;Norte
2007 Apr;0,9924;PA;Belém;Norte
2007 May;0,5826;PA;Belém;Norte
2007 Jun;0,748;PA;Belém;Norte
2007 Jul;0,8401;PA;Belém;Norte
2007 Aug;1,3605;PA;Belém;Norte
2007 Sep;1,0131;PA;Belém;Norte
2007 Oct;0,4307;PA;Belém;Norte
2007 Nov;1,1116;PA;Belém;Norte
2007 Dec;0,8071;PA;Belém;Norte
2008 Jan;0,5943;PA;Belém;Norte
2008 Feb;1,0496;PA;Belém;Norte
2008 Mar;1,1877;PA;Belém;Norte
2008 Apr;0,8112;PA;Belém;Norte
2008 May;1,2679;PA;Belém;Norte
2008 Jun;0,4168;PA;Belém;Norte
2008 Jul;1,5357;PA;Belém;Norte
2008 Aug;1,2736;PA;Belém;Norte
2008 Sep;1,1549;PA;Belém;Norte
2008 Oct;1,4024;PA;Belém;Norte
2008 Nov;1,1696;PA;Belém;Norte
2008 Dec;0,7374;PA;Belém;Norte
2009 Jan;1,1663;PA;Belém;Norte
2009 Feb;0,7959;PA;Belém;Norte
